2022-07-05 13:02:37,434 INFO  Logger.cs: 70 - 
2022-07-05 13:06:28,395 INFO  ExportPropertyManager.cs: 450 - Configuration canceled
2022-07-05 13:06:28,438 INFO  ExportPropertyManager.cs: 1184 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-07-05 13:06:53,821 INFO  SwAddin.cs: 271 - Assembly export called for file 成大機器人(手臂型)_ASS.SLDASM
2022-07-05 13:06:55,555 INFO  SwAddin.cs: 290 - Saving assembly
2022-07-05 13:06:57,624 INFO  SwAddin.cs: 293 - Opening property manager
2022-07-05 13:06:57,625 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from 成大機器人(手臂型)_ASS.SLDASM
2022-07-05 13:06:57,626 INFO  ExportHelperExtension.cs: 1142 - Found 625 in 成大機器人(手臂型)_ASS.SLDASM
2022-07-05 13:06:57,630 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in 成大機器人(手臂型)_ASS.SLDASM
2022-07-05 13:06:57,631 INFO  ExportHelperExtension.cs: 1155 - Proceeding through assembly components
2022-07-05 13:06:57,632 INFO  ExportHelperExtension.cs: 1167 - 5 components to check
2022-07-05 13:06:57,632 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from body-1
2022-07-05 13:06:57,633 INFO  ExportHelperExtension.cs: 1142 - Found 22 in body-1
2022-07-05 13:06:57,633 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in body-1
2022-07-05 13:06:57,634 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from wheel2-4
2022-07-05 13:06:57,634 INFO  ExportHelperExtension.cs: 1142 - Found 67 in wheel2-4
2022-07-05 13:06:57,636 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in wheel2-4
2022-07-05 13:06:57,636 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from wheel1-3
2022-07-05 13:06:57,637 INFO  ExportHelperExtension.cs: 1142 - Found 67 in wheel1-3
2022-07-05 13:06:57,638 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in wheel1-3
2022-07-05 13:06:57,638 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from wheel2-3
2022-07-05 13:06:57,639 INFO  ExportHelperExtension.cs: 1142 - Found 67 in wheel2-3
2022-07-05 13:06:57,640 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in wheel2-3
2022-07-05 13:06:57,640 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from wheel1-4
2022-07-05 13:06:57,640 INFO  ExportHelperExtension.cs: 1142 - Found 67 in wheel1-4
2022-07-05 13:06:57,641 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in wheel1-4
2022-07-05 13:06:57,642 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from 成大機器人(手臂型)_ASS.SLDASM
2022-07-05 13:06:57,643 INFO  ExportHelperExtension.cs: 1142 - Found 625 in 成大機器人(手臂型)_ASS.SLDASM
2022-07-05 13:06:57,648 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in 成大機器人(手臂型)_ASS.SLDASM
2022-07-05 13:06:57,649 INFO  ExportHelperExtension.cs: 1155 - Proceeding through assembly components
2022-07-05 13:06:57,650 INFO  ExportHelperExtension.cs: 1167 - 5 components to check
2022-07-05 13:06:57,650 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from body-1
2022-07-05 13:06:57,651 INFO  ExportHelperExtension.cs: 1142 - Found 22 in body-1
2022-07-05 13:06:57,651 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in body-1
2022-07-05 13:06:57,652 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from wheel2-4
2022-07-05 13:06:57,653 INFO  ExportHelperExtension.cs: 1142 - Found 67 in wheel2-4
2022-07-05 13:06:57,655 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in wheel2-4
2022-07-05 13:06:57,656 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from wheel1-3
2022-07-05 13:06:57,657 INFO  ExportHelperExtension.cs: 1142 - Found 67 in wheel1-3
2022-07-05 13:06:57,659 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in wheel1-3
2022-07-05 13:06:57,660 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from wheel2-3
2022-07-05 13:06:57,661 INFO  ExportHelperExtension.cs: 1142 - Found 67 in wheel2-3
2022-07-05 13:06:57,663 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in wheel2-3
2022-07-05 13:06:57,664 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from wheel1-4
2022-07-05 13:06:57,664 INFO  ExportHelperExtension.cs: 1142 - Found 67 in wheel1-4
2022-07-05 13:06:57,665 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in wheel1-4
2022-07-05 13:06:58,693 INFO  SwAddin.cs: 316 - Loading config tree
2022-07-05 13:06:58,702 INFO  ExportPropertyManagerExtension.cs: 597 - Starting new configuration
2022-07-05 13:06:58,704 INFO  SwAddin.cs: 321 - Showing property manager
2022-07-05 13:07:08,040 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-07-05 13:07:16,075 INFO  ExportPropertyManager.cs: 450 - Configuration canceled
2022-07-05 13:07:16,119 INFO  ExportPropertyManager.cs: 1184 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-07-05 13:08:19,028 INFO  SwAddin.cs: 271 - Assembly export called for file 成大機器人(手臂型)_ASS.SLDASM
2022-07-05 13:08:20,433 INFO  SwAddin.cs: 290 - Saving assembly
2022-07-05 13:08:22,504 INFO  SwAddin.cs: 293 - Opening property manager
2022-07-05 13:08:22,505 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from 成大機器人(手臂型)_ASS.SLDASM
2022-07-05 13:08:22,505 INFO  ExportHelperExtension.cs: 1142 - Found 55 in 成大機器人(手臂型)_ASS.SLDASM
2022-07-05 13:08:22,506 INFO  ExportHelperExtension.cs: 1152 - Found 8 features of type [CoordSys] in 成大機器人(手臂型)_ASS.SLDASM
2022-07-05 13:08:22,506 INFO  ExportHelperExtension.cs: 1155 - Proceeding through assembly components
2022-07-05 13:08:22,507 INFO  ExportHelperExtension.cs: 1167 - 5 components to check
2022-07-05 13:08:22,507 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from body-1
2022-07-05 13:08:22,508 INFO  ExportHelperExtension.cs: 1142 - Found 22 in body-1
2022-07-05 13:08:22,508 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in body-1
2022-07-05 13:08:22,509 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from wheel2-3
2022-07-05 13:08:22,510 INFO  ExportHelperExtension.cs: 1142 - Found 67 in wheel2-3
2022-07-05 13:08:22,511 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in wheel2-3
2022-07-05 13:08:22,512 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from wheel2-4
2022-07-05 13:08:22,512 INFO  ExportHelperExtension.cs: 1142 - Found 67 in wheel2-4
2022-07-05 13:08:22,513 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in wheel2-4
2022-07-05 13:08:22,513 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from wheel1-3
2022-07-05 13:08:22,514 INFO  ExportHelperExtension.cs: 1142 - Found 67 in wheel1-3
2022-07-05 13:08:22,515 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in wheel1-3
2022-07-05 13:08:22,516 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from wheel1-4
2022-07-05 13:08:22,516 INFO  ExportHelperExtension.cs: 1142 - Found 67 in wheel1-4
2022-07-05 13:08:22,517 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in wheel1-4
2022-07-05 13:08:22,521 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from 成大機器人(手臂型)_ASS.SLDASM
2022-07-05 13:08:22,522 INFO  ExportHelperExtension.cs: 1142 - Found 55 in 成大機器人(手臂型)_ASS.SLDASM
2022-07-05 13:08:22,523 INFO  ExportHelperExtension.cs: 1152 - Found 4 features of type [RefAxis] in 成大機器人(手臂型)_ASS.SLDASM
2022-07-05 13:08:22,523 INFO  ExportHelperExtension.cs: 1155 - Proceeding through assembly components
2022-07-05 13:08:22,523 INFO  ExportHelperExtension.cs: 1167 - 5 components to check
2022-07-05 13:08:22,524 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from body-1
2022-07-05 13:08:22,524 INFO  ExportHelperExtension.cs: 1142 - Found 22 in body-1
2022-07-05 13:08:22,524 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in body-1
2022-07-05 13:08:22,525 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from wheel2-3
2022-07-05 13:08:22,525 INFO  ExportHelperExtension.cs: 1142 - Found 67 in wheel2-3
2022-07-05 13:08:22,526 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in wheel2-3
2022-07-05 13:08:22,526 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from wheel2-4
2022-07-05 13:08:22,527 INFO  ExportHelperExtension.cs: 1142 - Found 67 in wheel2-4
2022-07-05 13:08:22,527 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in wheel2-4
2022-07-05 13:08:22,528 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from wheel1-3
2022-07-05 13:08:22,528 INFO  ExportHelperExtension.cs: 1142 - Found 67 in wheel1-3
2022-07-05 13:08:22,529 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in wheel1-3
2022-07-05 13:08:22,529 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from wheel1-4
2022-07-05 13:08:22,529 INFO  ExportHelperExtension.cs: 1142 - Found 67 in wheel1-4
2022-07-05 13:08:22,530 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in wheel1-4
2022-07-05 13:08:23,528 INFO  SwAddin.cs: 316 - Loading config tree
2022-07-05 13:08:23,532 INFO  Serialization.cs: 275 - URDF Configuration found
